0.0524031 0.104593 0.156371 0.207555 0.257974 0.307473 0.355907 0.403145 0.449069 0.493571 0.536555 0.577937 0.617644 0.655614 0.691798 0.726156 0.758663 0.789305 0.81808 0.845001 0.870095 0.893401 0.914977 0.934894 0.953241 0.970122 0.985657 0.999978 1.01323 1.02556 1.03711 1.04802 1.05838 1.06823 1.07756 1.08625 1.09411 1.10083 1.10606 1.10943 1.11061 1.10935 1.10551 1.09909 1.09018 1.07899 1.06577 1.05087 1.03466 1.01756 
0.0563137 0.112398 0.168041 0.223045 0.277227 0.330419 0.382466 0.433226 0.48257 0.530382 0.576557 0.621003 0.663639 0.704397 0.74322 0.780063 0.814894 0.847693 0.878451 0.907175 0.933884 0.958611 0.981403 1.00232 1.02144 1.03884 1.05464 1.06893 1.08184 1.09348 1.10396 1.11337 1.12179 1.12924 1.13568 1.14104 1.14517 1.14784 1.14883 1.14788 1.14477 1.13935 1.13153 1.12134 1.10885 1.09426 1.07781 1.0598 1.04057 1.0205 
0.0600279 0.119812 0.179125 0.237757 0.295513 0.352213 0.407691 0.461795 0.514386 0.56534 0.614543 0.661895 0.707308 0.750707 0.792027 0.831217 0.868238 0.903065 0.935681 0.966088 0.994295 1.02033 1.04422 1.06603 1.08581 1.10365 1.11961 1.13379 1.14629 1.15719 1.16659 1.17455 1.18112 1.18632 1.19013 1.19248 1.19326 1.19234 1.18955 1.18474 1.17776 1.16853 1.15701 1.14324 1.12733 1.10945 1.08982 1.06872 1.04648 1.02344 
0.0635367 0.126815 0.189596 0.251656 0.312789 0.372803 0.431522 0.488785 0.544445 0.598366 0.650428 0.700522 0.748554 0.794441 0.838112 0.879508 0.918585 0.95531 0.98966 1.02163 1.05122 1.07845 1.10334 1.12594 1.1463 1.16448 1.18053 1.19455 1.2066 1.21676 1.22509 1.23166 1.23649 1.23961 1.241 1.24063 1.23841 1.23427 1.2281 1.2198 1.20931 1.19659 1.18164 1.16452 1.14536 1.12431 1.1016 1.07749 1.05229 1.02634 
0.0668324 0.133394 0.199432 0.264712 0.329016 0.392144 0.453909 0.51414 0.57268 0.629388 0.684135 0.736804 0.787292 0.835512 0.881384 0.924844 0.96584 1.00433 1.04029 1.07371 1.10457 1.13289 1.15869 1.182 1.20285 1.2213 1.2374 1.25121 1.26279 1.27221 1.27952 1.28476 1.28798 1.28918 1.28837 1.28552 1.28061 1.27357 1.26435 1.25292 1.23924 1.22332 1.2052 1.18496 1.16272 1.13866 1.113 1.086 1.05794 1.02916 
0.0699082 0.139533 0.208611 0.276897 0.344162 0.410196 0.474804 0.537806 0.599037 0.658346 0.715598 0.770669 0.823449 0.873842 0.921764 0.967144 1.00992 1.05005 1.0875 1.12225 1.15428 1.1836 1.21021 1.23414 1.25542 1.27409 1.29019 1.30377 1.31489 1.32359 1.32992 1.33393 1.33565 1.33509 1.33227 1.32719 1.31984 1.31019 1.29823 1.28396 1.26739 1.24855 1.2275 1.20436 1.17925 1.15236 1.12391 1.09415 1.06336 1.03186 
0.0727579 0.145221 0.217116 0.288187 0.358197 0.426925 0.494169 0.559739 0.623465 0.685186 0.744761 0.802058 0.856962 0.909369 0.959188 1.00634 1.05077 1.09241 1.13123 1.16719 1.20029 1.2305 1.25785 1.28233 1.30398 1.32283 1.3389 1.35224 1.3629 1.37092 1.37634 1.3792 1.37953 1.37737 1.37274 1.36564 1.35609 1.34409 1.32966 1.31283 1.29363 1.27212 1.2484 1.22258 1.19481 1.16528 1.13421 1.10185 1.06849 1.03442 
0.0753763 0.150448 0.224932 0.298563 0.371096 0.442302 0.511969 0.579903 0.645923 0.709864 0.771576 0.830922 0.887779 0.942038 0.993601 1.04238 1.08832 1.13134 1.17141 1.20849 1.24255 1.27358 1.30158 1.32655 1.34852 1.3675 1.38352 1.39663 1.40685 1.41422 1.41879 1.4206 1.41967 1.41606 1.40978 1.40086 1.38933 1.37523 1.35858 1.33944 1.31787 1.29395 1.26778 1.23951 1.2093 1.17733 1.14383 1.10906 1.07328 1.03682 
0.0777589 0.155205 0.232045 0.308007 0.382837 0.456299 0.528176 0.598264 0.666377 0.732343 0.796005 0.85722 0.915859 0.971806 1.02496 1.07523 1.12254 1.16682 1.20802 1.2461 1.28103 1.31279 1.34138 1.36678 1.38902 1.40811 1.42407 1.43694 1.44674 1.45352 1.45731 1.45816 1.45609 1.45116 1.4434 1.43286 1.41956 1.40357 1.38493 1.36372 1.34002 1.31392 1.28556 1.25506 1.22262 1.18842 1.15269 1.1157 1.07771 1.03903 
0.0799021 0.159483 0.238443 0.316503 0.393402 0.468898 0.542766 0.614796 0.684798 0.752591 0.818015 0.880919 0.941168 0.998642 1.05323 1.10484 1.15339 1.1988 1.24102 1.28001 1.31572 1.34813 1.37723 1.40301 1.42549 1.44466 1.46055 1.47319 1.48261 1.48884 1.49193 1.4919 1.48881 1.48271 1.47363 1.46163 1.44676 1.42909 1.40869 1.38564 1.36004 1.33199 1.30165 1.26916 1.23471 1.1985 1.16075 1.12174 1.08173 1.04104 
0.0818025 0.163277 0.244119 0.324041 0.402777 0.48008 0.555719 0.62948 0.701164 0.770588 0.837583 0.901995 0.963684 1.02252 1.0784 1.1312 1.18086 1.22728 1.27041 1.3102 1.3466 1.37959 1.40914 1.43525 1.45792 1.47716 1.49298 1.50541 1.51447 1.52021 1.52266 1.52186 1.51785 1.5107 1.50046 1.48718 1.47092 1.45178 1.42982 1.40515 1.37787 1.34811 1.31601 1.28175 1.24551 1.20751 1.16796 1.12715 1.08534 1.04285 
0.0834576 0.166582 0.249063 0.33061 0.410951 0.489834 0.567023 0.642299 0.71546 0.786315 0.854693 0.920434 0.98339 1.04343 1.10044 1.1543 1.20493 1.25225 1.29618 1.33667 1.37368 1.40717 1.43711 1.46351 1.48634 1.50563 1.52138 1.53361 1.54236 1.54765 1.54953 1.54804 1.54324 1.53517 1.52391 1.50951 1.49205 1.47162 1.4483 1.42222 1.39348 1.36222 1.3286 1.29279 1.25499 1.21541 1.17429 1.1319 1.08851 1.04443 
0.0848655 0.169394 0.253272 0.336203 0.417914 0.498148 0.576666 0.653243 0.727674 0.799764 0.869336 0.936225 1.00028 1.06137 1.11936 1.17414 1.22562 1.27371 1.31833 1.35943 1.39696 1.43088 1.46117 1.4878 1.51077 1.53009 1.54577 1.55783 1.56629 1.57119 1.57258 1.5705 1.56499 1.55614 1.54399 1.52863 1.51014 1.4886 1.46413 1.43684 1.40685 1.37431 1.33939 1.30226 1.26312 1.22219 1.17972 1.13597 1.09122 1.04579 
0.0860246 0.17171 0.256739 0.340815 0.423661 0.505017 0.584641 0.662306 0.737801 0.81093 0.881509 0.94937 1.01436 1.07633 1.13516 1.19072 1.24292 1.29167 1.33689 1.37851 1.41648 1.45077 1.48133 1.50816 1.53125 1.55059 1.5662 1.5781 1.58631 1.59088 1.59184 1.58924 1.58315 1.57362 1.56073 1.54456 1.5252 1.50274 1.4773 1.44899 1.41796 1.38436 1.34835 1.31012 1.26987 1.22782 1.18423 1.13935 1.09348 1.04692 
0.0869337 0.173527 0.259463 0.344442 0.428187 0.510436 0.590945 0.669485 0.745841 0.819813 0.891215 0.959873 1.02563 1.08833 1.14785 1.20407 1.25687 1.30617 1.35188 1.39393 1.43227 1.46685 1.49765 1.52463 1.5478 1.56715 1.5827 1.59446 1.60246 1.60674 1.60734 1.60432 1.59774 1.58766 1.57416 1.55733 1.53725 1.51404 1.48781 1.45869 1.42683 1.39236 1.35548 1.31637 1.27523 1.23229 1.18781 1.14204 1.09527 1.04781 
0.0875918 0.174844 0.26144 0.347081 0.43149 0.514404 0.595578 0.674781 0.751796 0.82642 0.898463 0.967747 1.03411 1.0974 1.15747 1.21421 1.26749 1.31723 1.36333 1.40573 1.44436 1.47918 1.51015 1.53726 1.56049 1.57984 1.59533 1.60697 1.61479 1.61883 1.61914 1.61578 1.6088 1.59828 1.5843 1.56694 1.54632 1.52252 1.49569 1.46594 1.43343 1.39832 1.36078 1.321 1.2792 1.2356 1.19045 1.14401 1.09658 1.04847 
0.0879982 0.17566 0.262669 0.348731 0.433569 0.516921 0.598541 0.678198 0.755673 0.830761 0.903268 0.973012 1.03983 1.10355 1.16405 1.22118 1.27483 1.32491 1.37131 1.41397 1.45282 1.48781 1.51892 1.54611 1.56937 1.58871 1.60414 1.61568 1.62335 1.62721 1.62729 1.62366 1.61638 1.60553 1.59119 1.57345 1.55242 1.52821 1.50094 1.47075 1.4378 1.40223 1.36424 1.32402 1.28177 1.23773 1.19215 1.14528 1.09743 1.04889 
0.0881521 0.175972 0.263149 0.349391 0.434423 0.517987 0.599838 0.679743 0.757484 0.832852 0.905651 0.975694 1.04281 1.10683 1.16762 1.22503 1.27894 1.32925 1.37587 1.41871 1.45771 1.49282 1.524 1.55124 1.57452 1.59384 1.60921 1.62066 1.62822 1.63194 1.63185 1.62803 1.62054 1.60946 1.59488 1.57689 1.5556 1.53113 1.5036 1.47315 1.43994 1.40412 1.36589 1.32543 1.28296 1.2387 1.19291 1.14585 1.0978 1.04908 
0.0880526 0.17578 0.262877 0.349058 0.434052 0.517604 0.599472 0.679425 0.757241 0.832711 0.905635 0.975823 1.0431 1.10729 1.16824 1.22582 1.27989 1.33034 1.37708 1.42002 1.45911 1.49428 1.5255 1.55274 1.57601 1.5953 1.61061 1.62199 1.62947 1.63308 1.63288 1.62894 1.62133 1.61013 1.59542 1.57731 1.5559 1.53132 1.50369 1.47316 1.43987 1.404 1.36573 1.32524 1.28276 1.23851 1.19274 1.14571 1.0977 1.04903 
0.0876985 0.175081 0.261851 0.34773 0.432454 0.515774 0.597449 0.677251 0.754959 0.83036 0.903251 0.973437 1.04073 1.10497 1.16597 1.22361 1.27774 1.32825 1.37503 1.41801 1.45711 1.49228 1.52349 1.55071 1.57394 1.59318 1.60844 1.61976 1.62717 1.63072 1.63047 1.62648 1.61882 1.60759 1.59286 1.57475 1.55337 1.52883 1.50126 1.47081 1.43764 1.4019 1.36378 1.32348 1.28121 1.23718 1.19165 1.14488 1.09714 1.04874 
0.0870878 0.173871 0.260065 0.345402 0.429626 0.512494 0.593771 0.67323 0.750652 0.825821 0.89853 0.968579 1.03577 1.09994 1.1609 1.21849 1.2726 1.32308 1.36983 1.41277 1.45182 1.48694 1.51809 1.54525 1.56841 1.58759 1.60279 1.61406 1.62142 1.62495 1.62469 1.62071 1.61309 1.60191 1.58728 1.56929 1.54806 1.5237 1.49635 1.46615 1.43327 1.39785 1.36009 1.32017 1.2783 1.23472 1.18965 1.14336 1.09612 1.04823 
0.0862176 0.172146 0.257514 0.342067 0.425561 0.50776 0.588437 0.667369 0.744335 0.819119 0.891509 0.961296 1.02828 1.09227 1.15309 1.21056 1.26456 1.31493 1.36158 1.40442 1.44337 1.47838 1.50942 1.53648 1.55954 1.57863 1.59377 1.60499 1.61233 1.61586 1.61563 1.61172 1.60421 1.59318 1.57874 1.56098 1.54002 1.51599 1.48901 1.45923 1.4268 1.39188 1.35466 1.31533 1.27408 1.23114 1.18676 1.14117 1.09465 1.04749 
0.0850839 0.169897 0.254187 0.337713 0.420247 0.501564 0.581444 0.659669 0.736021 0.810279 0.882225 0.951642 1.01832 1.08205 1.14264 1.19993 1.25374 1.30395 1.35043 1.3931 1.43188 1.46673 1.49762 1.52453 1.54747 1.56645 1.5815 1.59267 1.6 1.60356 1.6034 1.59962 1.59228 1.58148 1.56732 1.5499 1.52934 1.50577 1.4793 1.45009 1.41828 1.38404 1.34755 1.30899 1.26856 1.22648 1.18298 1.13831 1.09273 1.04653 
0.0836806 0.167113 0.250067 0.332321 0.413664 0.493887 0.572779 0.650128 0.725716 0.799322 0.870717 0.939674 1.00596 1.06937 1.12968 1.18671 1.24029 1.29026 1.33652 1.37897 1.41753 1.45216 1.48284 1.50956 1.53233 1.55117 1.56612 1.57723 1.58456 1.58816 1.58811 1.58449 1.57739 1.56689 1.55311 1.53613 1.51609 1.49309 1.46728 1.43879 1.40777 1.37438 1.33879 1.30119 1.26177 1.22075 1.17835 1.13481 1.09038 1.04535 
0.0819995 0.163779 0.245132 0.325865 0.405785 0.484702 0.562419 0.63873 0.713422 0.786265 0.857023 0.925451 0.991304 1.05434 1.11433 1.17106 1.22436 1.27406 1.32004 1.3622 1.40048 1.43483 1.46525 1.49172 1.51428 1.53295 1.54777 1.55881 1.56613 1.56979 1.56987 1.56646 1.55965 1.54953 1.53619 1.51976 1.50033 1.47804 1.45302 1.42539 1.39531 1.36293 1.32843 1.29197 1.25376 1.21399 1.17288 1.13067 1.08761 1.04395 
0.0800295 0.159872 0.239353 0.318306 0.396568 0.473968 0.550327 0.62545 0.699125 0.771118 0.841178 0.909039 0.974429 1.03708 1.09673 1.15315 1.20614 1.25552 1.30118 1.343 1.38094 1.41495 1.44504 1.47121 1.4935 1.51195 1.52661 1.53756 1.54485 1.54858 1.54881 1.54565 1.53917 1.52948 1.51668 1.50087 1.48217 1.4607 1.43659 1.40997 1.38097 1.34977 1.31651 1.28137 1.24454 1.20621 1.1666 1.12592 1.08442 1.04236 
0.0777558 0.155363 0.232686 0.309594 0.385953 0.461623 0.536446 0.610241 0.682799 0.753879 0.823211 0.890502 0.955443 1.01773 1.07706 1.13317 1.18584 1.23489 1.28017 1.32161 1.35913 1.39273 1.42242 1.44822 1.47017 1.48835 1.50281 1.51363 1.52089 1.52467 1.52507 1.52217 1.51607 1.50687 1.49467 1.47957 1.4617 1.44116 1.41808 1.39259 1.36483 1.33495 1.3031 1.26945 1.23418 1.19747 1.15953 1.12058 1.08084 1.04056 
0.0751594 0.150216 0.225078 0.299658 0.373861 0.447582 0.520692 0.593028 0.664388 0.734524 0.803141 0.869906 0.934462 0.996448 1.05552 1.11136 1.16373 1.21242 1.2573 1.29828 1.33532 1.36842 1.39762 1.42296 1.44451 1.46234 1.47654 1.48719 1.49438 1.49822 1.49878 1.49617 1.49048 1.48182 1.47028 1.45597 1.439 1.41949 1.39756 1.37333 1.34694 1.31853 1.28824 1.25624 1.2227 1.18779 1.15172 1.11467 1.07688 1.03857 
0.0722167 0.144383 0.21646 0.288409 0.360185 0.431728 0.502945 0.573702 0.643807 0.713005 0.780969 0.847315 0.911615 0.973431 1.03235 1.088 1.1401 1.18843 1.23286 1.27331 1.30978 1.34229 1.37089 1.39567 1.41672 1.43412 1.44799 1.45842 1.46551 1.46937 1.47009 1.46778 1.46253 1.45444 1.44362 1.43017 1.4142 1.39582 1.37514 1.35229 1.32739 1.30059 1.27201 1.24181 1.21016 1.17722 1.14317 1.10822 1.07255 1.0364 
0.0688984 0.137806 0.206744 0.275732 0.344785 0.4139 0.483036 0.552098 0.620917 0.689229 0.756672 0.822786 0.887046 0.948905 1.00785 1.06343 1.11532 1.16329 1.20721 1.24706 1.28284 1.31462 1.34251 1.36661 1.38703 1.40392 1.41737 1.42751 1.43445 1.4383 1.43917 1.43715 1.43236 1.42488 1.41483 1.4023 1.3874 1.37023 1.35091 1.32955 1.30627 1.2812 1.25447 1.22622 1.19661 1.1658 1.13395 1.10124 1.06788 1.03406 
0.0651704 0.130416 0.195824 0.261484 0.327484 0.393892 0.460737 0.527986 0.595508 0.663043 0.730181 0.796366 0.860927 0.923153 0.982381 1.03807 1.08983 1.13744 1.18079 1.2199 1.25485 1.28575 1.31276 1.33602 1.3557 1.37194 1.38487 1.39464 1.40137 1.40517 1.40616 1.40444 1.40011 1.39328 1.38404 1.37248 1.35872 1.34285 1.32497 1.3052 1.28365 1.26044 1.23569 1.20953 1.18211 1.15357 1.12407 1.09377 1.06287 1.03154 
0.0609939 0.122134 0.183578 0.245496 0.30806 0.371432 0.435738 0.501036 0.567267 0.634195 0.701364 0.768081 0.833458 0.896535 0.95643 1.01246 1.06419 1.11141 1.15408 1.19229 1.2262 1.25602 1.28195 1.3042 1.32296 1.33841 1.35071 1.36002 1.36646 1.37016 1.37124 1.3698 1.36595 1.35977 1.35138 1.34085 1.32829 1.31379 1.29744 1.27936 1.25964 1.2384 1.21575 1.19181 1.16671 1.14058 1.11358 1.08585 1.05755 1.02888 
0.0563279 0.112873 0.169869 0.22757 0.286248 0.346181 0.407629 0.47079 0.53573 0.602288 0.669976 0.737919 0.804895 0.869538 0.930631 0.987307 1.03909 1.08584 1.12764 1.16471 1.19733 1.22579 1.2504 1.27141 1.28906 1.30356 1.31509 1.32383 1.3299 1.33345 1.33458 1.3334 1.33002 1.32452 1.31699 1.30754 1.29623 1.28317 1.26844 1.25213 1.23434 1.21518 1.19474 1.17313 1.15047 1.12689 1.10252 1.07749 1.05195 1.02607 
0.0511321 0.102548 0.154554 0.207491 0.261742 0.317726 0.37588 0.436614 0.500211 0.566685 0.63558 0.705795 0.775574 0.84285 0.90587 0.963539 1.01541 1.06151 1.10213 1.1377 1.16866 1.19544 1.21841 1.23792 1.25424 1.2676 1.27822 1.28627 1.29189 1.29521 1.29635 1.29541 1.29249 1.28767 1.28105 1.27269 1.26269 1.25113 1.23808 1.22362 1.20786 1.19086 1.17273 1.15357 1.13348 1.11256 1.09094 1.06874 1.04609 1.02312 
0.0453728 0.0910831 0.1375 0.185046 0.234215 0.285587 0.339827 0.397646 0.459698 0.526364 0.5974 0.671486 0.74599 0.817516 0.883435 0.942432 0.994267 1.03933 1.07828 1.11183 1.14065 1.16531 1.18629 1.20399 1.21873 1.23076 1.2403 1.24753 1.25259 1.25562 1.25672 1.25599 1.25352 1.24939 1.24369 1.23647 1.22782 1.2178 1.2065 1.19397 1.1803 1.16556 1.14984 1.13322 1.11579 1.09765 1.07889 1.05963 1.03998 1.02006 
0.0390304 0.0784308 0.118611 0.160054 0.203355 0.249255 0.298684 0.352757 0.412713 0.479661 0.554009 0.63446 0.716957 0.795246 0.865271 0.925738 0.977057 1.02034 1.05683 1.08764 1.1137 1.13573 1.1543 1.16985 1.18273 1.19321 1.20151 1.20779 1.2122 1.21486 1.21587 1.21533 1.2133 1.20986 1.20509 1.19903 1.19177 1.18335 1.17384 1.1633 1.15179 1.13939 1.12616 1.11217 1.09749 1.08222 1.06643 1.05021 1.03366 1.01689 
0.0321089 0.0645887 0.0978563 0.132419 0.168932 0.208267 0.251607 0.300547 0.357155 0.423844 0.502675 0.593432 0.690067 0.779073 0.854406 0.915848 0.965464 1.00567 1.03852 1.06562 1.08814 1.10693 1.12262 1.13567 1.14642 1.15513 1.16202 1.16723 1.17089 1.17312 1.174 1.1736 1.172 1.16925 1.16542 1.16055 1.1547 1.14792 1.14025 1.13175 1.12247 1.11247 1.10179 1.0905 1.07867 1.06634 1.0536 1.04052 1.02716 1.01363 
0.0246456 0.0496238 0.0753139 0.102192 0.130901 0.162349 0.197877 0.239493 0.290225 0.354481 0.437912 0.544924 0.669116 0.774803 0.855587 0.915871 0.961308 0.996306 1.02389 1.04606 1.06415 1.07906 1.09138 1.10157 1.10992 1.11667 1.12198 1.12601 1.12884 1.13057 1.13127 1.131 1.12981 1.12776 1.12487 1.12121 1.1168 1.11168 1.10589 1.09948 1.09248 1.08492 1.07686 1.06834 1.0594 1.0501 1.04048 1.0306 1.02051 1.01029 
0.0167189 0.0336903 0.0512061 0.0696424 0.0895264 0.111647 0.137252 0.168421 0.208781 0.264869 0.348417 0.47801 0.665377 0.794081 0.875851 0.929274 0.966079 0.992804 1.01307 1.02896 1.04171 1.05209 1.06061 1.0676 1.07332 1.07793 1.08155 1.08429 1.08622 1.0874 1.08789 1.08772 1.08694 1.08557 1.08364 1.08119 1.07824 1.07482 1.07094 1.06665 1.06196 1.0569 1.0515 1.04579 1.0398 1.03357 1.02712 1.0205 1.01374 1.0069 
0.00845054 0.0170378 0.0259213 0.0353101 0.0455059 0.056978 0.0705138 0.0875455 0.110934 0.147067 0.212093 0.352487 0.71942 0.859369 0.923502 0.958296 0.9799 0.9947 1.00556 1.0139 1.02051 1.02584 1.0302 1.03377 1.03667 1.03901 1.04085 1.04223 1.04321 1.04381 1.04406 1.04398 1.04359 1.04291 1.04194 1.04072 1.03924 1.03752 1.03558 1.03342 1.03107 1.02853 1.02583 1.02296 1.01996 1.01683 1.0136 1.01028 1.00689 1.00346 
