-2.85	0
-2.55	0.000266667
-2.25	0.000133333
-1.95	0.000133333
-1.65	0
-1.35	0.000533333
-1.05	0.0016
-0.75	0.0113333
-0.45	0.122667
-0.15	0.3556
0.15	0.358667
0.45	0.122267
0.75	0.0124
1.05	0.0012
1.35	0.0004
1.65	0.000533333
1.95	0.000266667
2.25	0
2.55	0.000666667
2.85	0
